"address","rank","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","postalCode","street","reviewsCount","title","location/lat","location/lng","categoryName","price","totalScore"
"C67F+HR9, Block A, Sher Shah Colony, Raiwind Rd, near Eden Lane Villas, Block A I, Lahore, Punjab, Pakistan","49","450","142","23","85","20",,"C67F+HR9, Block A, Sher Shah Colony, Raiwind Rd, near Eden Lane Villas","720","Jawa Sweets & Bakers, Fooding","31.4139061","74.2246148","Bakery","$$","4.4"
"Plot 230, phase 1 Nasheman Iqbal Phase 1 Nasheman-e-Iqbal Housing Society, Lahore, Punjab, Pakistan","50","6","8","3","1","3",,"Plot 230","21","Ustun Bakers and Sweets","31.4336929","74.251357","Bakery",,"3.5"
"105-Shalimar Link Rd, Mujhadabad, Shalamar Town, Lahore, Punjab 54000, Pakistan","42","333","133","34","106","25","54000","105-Shalimar Link Rd, Mujhadabad","631","Barkat Bakers","31.5682855","74.3810675","Bakery","$$","4.1"
"85, D, DHA EME Sector, Lahore, 54000, Pakistan","54","6","0","0","0","1","54000","85, D","7","Kyoot","31.4356156","74.2134852","Novelty store",,"4.6"
"Lal Khoo Bazar, Kucha Chagtah Walled City of Lahore, Lahore, Punjab 54000, Pakistan","43","283","77","7","25","9","54000","Lal Khoo Bazar","401","Rafiq Sweet House","31.5780976","74.3221007","Bakery","$","4.5"
"H8WX+QR7, Sher Shah Rd, Scheme No. 2 Scheme No 2, Lahore, Punjab, Pakistan","46","270","77","26","45","16",,"H8WX+QR7, Sher Shah Rd","434","Jawed Sweets","31.5969104","74.3495344","Bakery",,"4.3"
"1 KM Defense Road Chowk Raiwind Road near Lahore, Bhobtian, University،, Lahore, Punjab 54000, Pakistan","55","130","48","17","32","11","54000","1 KM Defense Road Chowk Raiwind Road near Lahore","238","Gourmet Foods Head Office","31.3943878","74.2383579","Corporate office",,"4.1"
"H8PR+W3F, Chah Miran Rd, Chah Miran, Lahore, Punjab, Pakistan","49","168","87","24","54","26",,"H8PR+W3F, Chah Miran Rd","359","Gourmet Foods","31.587319","74.3401822","Bakery","$$","4"
"96W7+R25, Defence Rd, Lahore, Punjab, Pakistan","56","11","4","1","0","1",,"96W7+R25, Defence Rd","17","Malmo Foods (Pvt.) Limited","31.3970228","74.2125993","Corporate office",,"4.4"
"96X6+4RR, Defence Rd, Lda Avenue Phase 1 Lda Avenue, Lahore, Punjab, Pakistan","57","31","11","0","6","2",,"96X6+4RR, Defence Rd","50","Premier dairies","31.3978699","74.2120306","Corporate office",,"4.4"
"H8H7+V73, Lohari Mandi Bazaar, Kucha Baili Ram Walled City of Lahore, Lahore, Punjab 54000, Pakistan","50","18","2","1","5","0","54000","H8H7+V73, Lohari Mandi Bazaar","26","Bissmillah Bakery","31.5796454","74.3131811","Bakery",,"4.4"
"H8MW+6XV Swami Nagar, Schazoo Housing Society Swami Nagar, Lahore, Punjab, Pakistan","51","204","60","25","65","25",,"H8MW+6XV Swami Nagar","379","High Class Sweets and Bakers","31.5831242","74.3474372","Bakery","$","4"
"C67H+PW7, Raiwind Rd, near LDA Avenue-1, Bilal Town Block B Lda Avenue Phase 1 B Block, Lahore, Punjab, Pakistan","58",,,,,,,"C67H+PW7, Raiwind Rd, near LDA Avenue-1","0","Noshahi General Store","31.4142779","74.2297912","General store",,
"30 G. T. Road, Lahore 54000 GT Rd, Singhpura, Lahore, Punjab 54000, Pakistan","52","540","209","41","105","22","54000","30 G. T. Road, Lahore 54000 GT Rd","917","Bundu Khan Sweets & Bakers - Shalimar","31.5829831","74.3788647","Bakery","$$","4.3"
"2 Shalimar Link Road, Sahowari Ramgarh, Lahore, Punjab 54000, Pakistan","55","361","178","33","96","26","54000","2 Shalimar Link Road","694","Malmo Bakers & Sweets","31.5756802","74.3812877","Bakery","$$","4.2"
"H9H9+QFR, GT Rd, Baghbanpura, Lahore, Punjab 54000, Pakistan","56","78","33","9","14","2","54000","H9H9+QFR, GT Rd","136","Cakes & Bakes","31.5789994","74.3688958","Bakery","$$","4.2"
"86 Allama Iqbal Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","57","321","153","20","72","13","54000","86 Allama Iqbal Rd","579","Cakes & Bakes","31.5615333","74.3479426","Bakery","$$","4.3"
"H8HX+G26, Swami Nagar Rd, Tezab Ahata Swami Nagar, Lahore, Punjab, Pakistan","59","394","146","27","76","19",,"H8HX+G26, Swami Nagar Rd","662","Cakes & Bakes","31.5789413","74.347695","Bakery","$$","4.3"
"H78R+877, Abdali Rd, Krishan Nagar Islampura, Lahore, Punjab 54000, Pakistan","60","303","145","52","133","45","54000","H78R+877, Abdali Rd","678","Gourmet Foods","31.5657943","74.2906763","Bakery","$$","3.9"
"3FV2+QX6, Adda Dollay Wala, Kasur, Punjab, Pakistan","1",,,,,,,"3FV2+QX6","4","Mehar Asif Bakery","31.0944004","74.4523944","Bakery",,"5"
"3CQ8+C7Q, Nizam Pura, Kasur, Punjab, Pakistan","4",,,,,,,"3CQ8+C7Q","1","Mehar Bakery & General Store","31.0885809","74.4157448","Bakery",,"5"
"4C4W+XR3, Kasur, Punjab, Pakistan","7",,,,,,,"4C4W+XR3","21","Al Sadeeq Bekars","31.1073806","74.4470434","Bakery",,"3.5"
"4C7Q+3PM, Chiragh Shah Rd, Kasur, Punjab, Pakistan","9",,,,,,,"4C7Q+3PM, Chiragh Shah Rd","18","Al Khalil Sweets & Bakers","31.1127049","74.4393092","Bakery","$","4.3"
"4FC5+Q5V, Shahbaz Khan Rd, Tariq Colony Kasur, Punjab, Pakistan","17",,,,,,,"4FC5+Q5V, Shahbaz Khan Rd","213","Nirala Sweets & Bakers","31.1219814","74.4579309","Bakery","$$","3.7"
"J78G+F22, Sheikhpura Road Opp. Rustam Sohrab Factory Shahdara, Lahore-Sargodha Rd, Shahdara, Shahdara Town, Lahore, Punjab, Pakistan","61","206","110","49","75","26",,"J78G+F22, Sheikhpura Road Opp. Rustam Sohrab Factory Shahdara, Lahore-Sargodha Rd, Shahdara","466","Butt Sweet","31.616141","74.2750199","Candy store","$$","3.9"
"5a Lower Mall, Rewaz Garden Rewaz Gardens, Lahore, Punjab 54000, Pakistan","62","167","73","16","38","6","54000","5a Lower Mall","300","Jalal Sons - Rewaz Garden","31.5609363","74.3047626","Bakery","$$","4.2"
"Primark Shopping Mall, MM Alam Rd, Block P Gulberg 2, Lahore, Punjab 54000, Pakistan","3",,,,,,"54000","Primark Shopping Mall, MM Alam Rd","2124","Baba Bakers & Sweets","31.5220031","74.3505855","Bakery","$$","4.3"
"Ground Floor, Shop # 1 Plaza, 11, Hunza Block Allama Iqbal Town, Lahore, Pakistan","4",,,,,,,"Ground Floor, Shop # 1 Plaza, 11","2367","Layers Bakeshop - Allama Iqbal Town","31.5133896","74.297764","Bakery","$$","4.5"
"Shop No 3 ground floor 60 C/3 Chaudhry, Zahoor Elahi Rd, Lahore, 54660, Pakistan","6",,,,,,"54660","Shop No 3 ground floor 60 C/3 Chaudhry, Zahoor Elahi Rd","930","Layers Bakeshop - Zahoor Elahi Road","31.5255629","74.3346002","Bakery","$$","4.5"
"E-165, Street 1, Sultan Park Lahore Cantt, Pakistan, Lahore, 54000, Pakistan","7",,,,,,"54000","E-165, Street 1, Sultan Park Lahore Cantt, Pakistan","90","Designer Customize Cakes in Lahore","31.5203906","74.3588167","Cake shop",,"4.4"
"H8MX+723, Swami Nagar Lahore, Punjab, Pakistan","63","249","103","18","55","22",,"H8MX+723","447","Java Sweets And Bakers","31.583129","74.3475444","Bakery","$$","4.2"
"276 A-Block، New Muslim Town, Block A Muslim Town, Lahore, Punjab, Pakistan","9",,,,,,,"276 A-Block، New Muslim Town","84","Nemo's Bakery","31.510235","74.314231","Bakery",,"4.3"
"15 1/A Wahdat Rd, near Ab para Market stop, Rehmanpura Colony, Lahore, Punjab 54000, Pakistan","10",,,,,,"54000","15 1/A Wahdat Rd, near Ab para Market stop","1072","Bread & Beyond - Wahdat Road","31.5201968","74.3209199","Bakery",,"4.3"
"Durand Rd, Garhi Shahu, Lahore, Punjab, Pakistan","64","273","119","25","82","23",,"Durand Rd","522","Cakes & Bakes (Franchise)","31.5615363","74.3372459","Bakery","$$","4.1"
"Araf chock, Hassan Din St, near umar grammar school, Ittehad Colony, Lahore, Punjab 54500, Pakistan","11",,,,,,"54500","Araf chock, Hassan Din St, near umar grammar school","22","Cakes Party","31.5273612","74.2942282","Bakery",,"5"
"Abdali Road, Haider Rd, Krishan Nagar Islampura, Lahore, Pakistan","65","403","157","20","71","25",,"Abdali Road, Haider Rd","676","Cakes & Bakes","31.5677665","74.2919726","Bakery","$$","4.3"
"18b Wahdat Rd, opposite Abrar center, Muslim Town, Lahore, Punjab 54600, Pakistan","13",,,,,,"54600","18b Wahdat Rd, opposite Abrar center","1534","Good Luck Bakers & Sweets","31.5184749","74.3192299","Bakery",,"4.3"
"H77Q+FCQ, 2 Sanda Rd, Krishan Nagar Lahore, Punjab 54000, Pakistan","66","654","224","51","118","24","54000","H77Q+FCQ, 2 Sanda Rd","1071","Bundu Khan Sweets & Bakers - Sanda","31.5636652","74.2903809","Bakery","$$","4.3"
"First Roundabout، Samanabad, Lahore, 54000, Pakistan","15",,,,,,"54000","First Roundabout، Samanabad","2847","Cakes & Bakes","31.5417534","74.3018279","Bakery","$$","4.3"
"McLeod Rd, Qila Gujjar Singh, Lahore, Punjab 54000, Pakistan","67","63","13","2","13","2","54000","McLeod Rd","93","Cakes & Bakes","31.5695609","74.3290018","Bakery","$$","4.4"
"Road, Main Market, Lahore, Punjab, Pakistan","16",,,,,,,"Road","61","Shezan Bakers","31.5245625","74.3455625","Bakery",,"4.1"
"Allama Iqbal Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","68","76","33","12","18","5","54000","Allama Iqbal Rd","144","New Butt Bakers","31.5632327","74.3458148","Bakery",,"4.1"
"The Loaf, 139 E-1 Shahrah-e-Hazrat Imam Hussain, Gulberg III, Lahore, 54660, Pakistan","17",,,,,,"54660","The Loaf, 139 E-1 Shahrah-e-Hazrat Imam Hussain","20","The Loaf Microbakery","31.5158668","74.3353497","Bakery",,"4.5"
"House no. 8, St no. 24, near Ghani Masjid, Sant Nagar St Nagar, Lahore, Punjab 54000, Pakistan","69","1","0","1","0","0","54000","House no. 8, St no. 24, near Ghani Masjid","2","H&M HomeBaker","31.5723147","74.295691","Bakery",,"3"
"H8PP+RVW, Chowk Nakhuda, Lahore, Punjab, Chah Miran Rd, Chah Miran, Lahore, Punjab, Pakistan","70","300","99","40","92","27",,"H8PP+RVW, Chowk Nakhuda, Lahore, Punjab, Chah Miran Rd","558","Butt Sweets","31.5871071","74.3372076","Bakery","$$","4.1"
"H833+6GH, Chauburji Quarters Block B New Chauburji Park, Lahore, Punjab 54000, Pakistan","18",,,,,,"54000","H833+6GH","185","Bundu Khan Sweets & Bakers","31.5530621","74.3038708","Bakery",,"4.4"
"H76X+P42، ساندہ روڈ, Rajgarh, Lahore, Punjab 54000, Pakistan","71","203","90","18","67","10","54000","H76X+P42، ساندہ روڈ","388","Butt Sweets & Bakers","31.5617715","74.2977758","Bakery","$$","4.2"
"4 Main Boulevard, Chenab Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","19",,,,,,"54000","4 Main Boulevard","1116","Bundu Khan Sweets & Bakers - Iqbal Town","31.5174923","74.2937514","Bakery",,"4.3"
"H9XH+CVP, Bhogiwal Rd, shaller chowk Baghbanpura, Lahore, Punjab, Pakistan","72","30","5","9","1","1",,"H9XH+CVP, Bhogiwal Rd","46","Lasani Bakers n Sweets","31.5985964","74.3797162","Candy store",,"4"
"Akbari Mandi Naulakha, Lahore, Punjab 54000, Pakistan","73","1","0","0","0","0","54000",,"1","A2Z Trader","31.5807001","74.3270205","Wholesale bakery",,"5"
"H77R+X35, Ansari Rd, Krishan Nagar Lahore, Punjab 54000, Pakistan","74","16","5","1","5","2","54000","H77R+X35, Ansari Rd","29","Unique Bakers & Sweets","31.5648878","74.2902331","Bakery",,"4.1"
"Shalimar Link Road, Gunj Lahore, Punjab 54840, Pakistan","75","3041","1271","173","624","141","54840","Shalimar Link Road","5250","Neamat Khana","31.5641432","74.3809454","Bakery",,"4.3"
"H86C+R2R, Beadon Rd, Liaquat Ali Park, Mayo Gardens, Lahore, Punjab, Garhi Shahu, Lahore, Punjab 54000, Pakistan","76","35","19","7","9","7","54000","H86C+R2R, Beadon Rd, Liaquat Ali Park, Mayo Gardens, Lahore, Punjab","77","Sadiq Dry Fruit","31.562112","74.320012","Dry fruit store",,"3.9"
"Data Gunj Buksh Town, Lahore, Punjab 54000, Pakistan","77","29","5","12","11","1","54000",,"58","Ali Baba Bakers","31.5770754","74.3068942","Bakery",,"3.7"
"shop#88 Rehman Gali Number 2, Ram Gali Naulakha, Lahore, Punjab 54000, Pakistan","78","9","1","3","3","0","54000","shop#88 Rehman Gali Number 2","16","Butt Desi Murgha","31.5772435","74.3267874","Breakfast restaurant",,"3.8"
"Metro Bus Station, Near Shahdara, Old Ravi Bridge, Shahdara Town, Lahore, Punjab, Pakistan","79","381","136","28","71","15",,"Metro Bus Station, Near Shahdara, Old Ravi Bridge","631","Cakes & Bakes","31.6164229","74.2902243","Bakery","$$","4.3"
"Shop No, 11-A Bagh Ali Rd, Cantt, Lahore, Punjab 54000, Pakistan","23","559","234","25","73","18","54000","Shop No, 11-A Bagh Ali Rd","909","Layers Bakeshop - Girja Chowk Lahore","31.5212723","74.3800619","Bakery","$$","4.4"
"637 Kareem block, roundabout, Umer Block Allama Iqbal Town, Lahore, Pakistan","27","9","3","0","0","0",,"637 Kareem block, roundabout","12","Dough Delights (Iqbal town counter)","31.508217","74.2799185","Bakery",,"4.8"
"G943+QXG, Mian Mehmood Ali Kasoori Rd, A3 Block A 3 Gulberg III, Lahore, Punjab 54000, Pakistan","30","629","296","32","98","16","54000","G943+QXG, Mian Mehmood Ali Kasoori Rd","1071","Bundu Khan Sweets & Bakers - Gulberg","31.5069383","74.3549554","Bakery","$$","4.4"
"MM Alam Rd, Block B1 Block B 1 Gulberg III, Lahore, Punjab, Pakistan","34","488","278","32","86","10",,"MM Alam Rd","894","Kitchen Cuisine - MM Alam Road","31.5144136","74.3517294","Bakery","$$$","4.3"
"Star Mart, Star Oil Filling Station (Total Parco, MM Alam Rd, Block B2 Block B 2 Gulberg III, Lahore, Punjab, Pakistan","35","63","18","6","11","5",,"Star Mart, Star Oil Filling Station (Total Parco, MM Alam Rd","103","Pie In The Sky MM Alam Road","31.5090501","74.3505374","Bakery","$$","4.2"
"H8WR+QC9, Shad Bagh, Lahore, Punjab, Pakistan","18",,,,,,,"H8WR+QC9","2","Good Luck Bakers & Sweets","31.5969113","74.3411249","Bakery",,"5"
"Primark shopping mall, 123 MM Alam Rd, Block P Gulberg 2, Lahore, 54000, Pakistan","36","286","144","13","35","16","54000","Primark shopping mall, 123 MM Alam Rd","494","Meer Bakers & Sweets","31.5219636","74.35039","Bakery",,"4.4"
"Hafeez Kardar Rd, near Qaddafi Stadium, Block E 2 Gulberg III, Lahore, Punjab 54000, Pakistan","39","728","37","17","6","5","54000","Hafeez Kardar Rd, near Qaddafi Stadium","793","NORTHLANDZ | BAKERY CAFE","31.5115519","74.330834","Bakery",,"4.8"
"J7CQ+FPF, Shahdara Town, Shahdara, Lahore, Punjab, Pakistan","19",,,,,,,"J7CQ+FPF","681","Gourmet Bakery","31.6211875","74.2893125","Bakery","$$","3.9"
"H863+HV8, Lower Mall, Rewaz Garden Mozang Chungi, Lahore, Punjab 54000, Pakistan","20",,,,,,"54000","H863+HV8, Lower Mall","3","Trechic bakers","31.5614132","74.3047136","Bakery",,"4"
"62 Main Shadman Market Rd, Commercial Area Shadman 1 Shadman, Lahore, Punjab 54000, Pakistan","43","281","159","52","129","42","54000","62 Main Shadman Market Rd","663","Gourmet Bakery","31.539248","74.330905","Bakery","$$","3.9"
"G74J+X2W, Noor-ul-Amin Rd, Umar Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","45","216","121","43","118","36","54000","G74J+X2W, Noor-ul-Amin Rd","534","Gourmet Foods - Iqbal Town, Near Kareem Market","31.5074765","74.2800937","Bakery","$$","3.8"
"St. John Building (Rahat Market, Aziz Bhatti Rd, Cantt, Lahore, Punjab, Pakistan","46","3285","1794","261","991","261",,"St. John Building (Rahat Market, Aziz Bhatti Rd","6592","Rahat Bakers and Departmental Store","31.5295257","74.3770294","Bakery","$$","4.2"
"10 B-1/B, Ghalib Rd, Ghalib Market Gulberg III, Lahore, Punjab, Pakistan","49","203","102","27","91","23",,"10 B-1/B, Ghalib Rd","446","gourmet Food","31.512957","74.3535543","Bakery","$$","4"
"162-A ‏Main Blvd Gulshan-e-Ravi, Samanabad Town, Lahore, Punjab 54500, Pakistan","51","34","18","5","9","3","54500","162-A ‏Main Blvd Gulshan-e-Ravi","69","Gourmet Foods","31.5451349","74.292592","Bakery","$$","4.1"
"G7XQ+P95, Muqaddas Park Block B Gulshan-e-Ravi, Lahore, Punjab 54000, Pakistan","52","912","406","51","168","37","54000","G7XQ+P95","1574","Bundu Khan Sweets & Bakers - Gulshan e Ravi","31.5492734","74.2884851","Bakery","$$","4.3"
"G94Q+782, Bedian Rd, Cantt, Lahore, Punjab, Pakistan","53","283","114","11","73","15",,"G94Q+782, Bedian Rd","496","Rahat Bakery","31.5056454","74.3882594","Bakery","$$","4.3"
"51, MM Alam Rd, Block B 1 Gulberg III, Lahore, Punjab 54600, Pakistan","54","207","66","12","25","9","54600","51, MM Alam Rd","319","GoFlour","31.5175273","74.3534983","Bakery",,"4.4"
"G9JF+52, Sarwar Colony, Lahore, Punjab, Pakistan","55","208","106","17","44","9",,"G9JF+52","384","Jalal Sons","31.5304833","74.3725635","Bakery","$$","4.2"
"Block N Gulberg III, Lahore, Punjab 54000, Pakistan","58","403","194","31","92","20","54000",,"740","Cakes & Bakes","31.5224833","74.3559189","Bakery","$$","4.2"
"153 Samanabad Main Boulevard, Samanabad Town, Lahore, Punjab 54000, Pakistan","60","198","76","18","30","6","54000","153 Samanabad Main Boulevard","328","Bundu Khan Sweets & Bakers - Samanabad","31.5418441","74.302537","Bakery","$$","4.3"
"120 Temple Rd, Mozang Chungi, Lahore, Punjab 54000, Pakistan","62","529","182","38","105","24","54000","120 Temple Rd","878","Ghous Bakers & Sweets","31.552445","74.315222","Bakery","$$","4.3"
"G867+HH9, Ayubia Market, Chaudhry Anwar Ali Rd, Block A Muslim Town, Lahore, Punjab, Pakistan","63","290","133","61","120","48",,"G867+HH9, Ayubia Market, Chaudhry Anwar Ali Rd","652","Gourmet Foods - Ayubia Market, Muslim Town","31.5114034","74.313988","Bakery","$$","3.8"
"12 C MM Alam Rd, Block C1 Block C 1 Gulberg III, Lahore, Punjab 54660, Pakistan","64","10","3","0","1","0","54660","12 C MM Alam Rd","14","Fine Foods Co. Lahore","31.517514","74.3518301","Bakery",,"4.6"
"5 Shama Road, near Samanabad Town, Rasool Park Lahore, Punjab 54000, Pakistan","65","333","110","26","90","30","54000","5 Shama Road, near Samanabad Town","589","Kashmir Bakery","31.5414211","74.3114455","Bakery","$","4.2"
"next to Ather Shahzad, 2 A/P Block P Gulberg 2, Lahore, Punjab, Pakistan","67","906","484","120","220","91",,"next to Ather Shahzad","1821","Sweet Affairs","31.5214642","74.3492132","French restaurant","$$","4.1"
"G972+7J6, MM Alam Rd, Block B1 Block B 1 Gulberg III, Lahore, Punjab, Pakistan","68","1593","492","84","130","51",,"G972+7J6, MM Alam Rd","2350","Tehzeeb Bakers","31.5131402","74.3514944","Bakery","$$","4.5"
"Madina Road, Neelum Block Neelam Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","70","933","464","71","234","55","54000","Madina Road","1757","Cakes & Bakes","31.5193141","74.299063","Bakery","$$","4.2"
"Abid Market, Temple Rd, Mozang Chungi, Lahore, Punjab 54000, Pakistan","71","579","299","96","204","54","54000","Abid Market, Temple Rd","1232","Shezan Bakery","31.549545","74.3160645","Bakery","$$","4"
"G8FV+2FX, Zahoor Elahi Rd, Block B Gulberg 2, Lahore, Punjab, Pakistan","73","239","138","30","105","33",,"G8FV+2FX, Zahoor Elahi Rd","545","Gourmet Foods - Zahoor Elahi Road","31.522614","74.3437197","Bakery","$$","4"
"Shop# 37, Ground Floor, Main Blvd, Asif Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","74","311","140","20","63","14","54000","Shop# 37, Ground Floor, Main Blvd","548","Kitchen Cuisine - Allama Iqbal Town","31.5137116","74.2982485","Bakery","$$$","4.3"
"141-A Lahore Rd, New Officers Colony, Lahore, Punjab, Pakistan","75","412","175","25","93","23",,"141-A Lahore Rd","728","Bundu Khan Sweets & Bakers - Saddar Cantt","31.5501603","74.377858","Bakery","$$","4.3"
"Unnamed Road, Sikandar Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","76","183","75","14","41","14","54000","Unnamed Road","327","Cakes & Bakes","31.5043381","74.2817221","Bakery","$$","4.2"
"638 Noor-ul-Amin Rd, Umer Block Umar Block Allama Iqbal Town, Lahore, Punjab, Pakistan","78","48","23","9","18","3",,"638 Noor-ul-Amin Rd","101","Kashmir Bakers & Sweets","31.5080286","74.2798223","Bakery","$","4"
"G83X+RGF, Block C3 Block C 3 Gulberg III, Lahore, Punjab, Pakistan","79","3","1","0","1","0",,"G83X+RGF","5","The Baguette Patisserie","31.5045726","74.3487984","Bakery",,"4.4"
"Scheme Mor 54570, Main Blvd Allama Iqbal Town, Muslim Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","80","235","88","17","73","15","54000","Scheme Mor 54570, Main Blvd Allama Iqbal Town","428","Rafiq Sweets House","31.525208","74.2845523","Bakery","$$","4.2"
"58RH+MG2, Kasur - Raiwind Rd, Rao Khan Wala, Kasur, Punjab, Pakistan","1",,,,,,,"58RH+MG2, Kasur - Raiwind Rd","17","Mehar sweets","31.1916346","74.3287543","Bakery",,"4.5"
"35 Neelum Block Service Rd, Neelum Block Neelam Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","81","959","439","94","286","80","54000","35 Neelum Block Service Rd","1858","Malmo Bakers & Sweets","31.5223065","74.2972208","Bakery","$$","4.1"
"57V8+FGV, Jeoniki, Kasur, Punjab, Pakistan","2",,,,,,,"57V8+FGV","0","Al-Freed General Store And Baker Sweets","31.1937251","74.2663031","Bakery",,
"H838+WCV, Temple Rd, Park Lane Mozang Chungi, Lahore, Punjab 54000, Pakistan","82","280","104","31","83","22","54000","H838+WCV, Temple Rd","520","Gourmet Foods - Temple Road","31.5548603","74.3160597","Bakery","$$","4.1"
"Main Bazar, Raiwind, Kasur, Punjab, Pakistan","3",,,,,,,"Main Bazar","29","Chaman sweets & bakers","31.2453003","74.2151204","Bakery",,"4.7"
"6794+V8G, Unnamed Road, Raja Jang, Kasur, Punjab, Pakistan","5",,,,,,,"6794+V8G, Unnamed Road","2","Hafiz Khalid Bakery","31.2196777","74.255828","Bakery",,"5"
"A1, 612, Neelum Block Neelam Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","83","3","1","0","0","0","54000","A1, 612","4","TastenDelights - Best Custom Cake Bakers in Lahore","31.5230531","74.3011578","Bakery",,"4.8"
"582G+376, Theh Shaikham, Kasur, Punjab, Pakistan","10",,,,,,,"582G+376","7","AL MAKKAH SWEET AND BAKERS","31.1501841","74.32564","Bakery",,"4.7"
"G8FW+WHR, Main Market, Gulberg, Lahore, Punjab, Main Market, Lahore, Punjab, Pakistan","84","26","19","0","10","4",,"G8FW+WHR, Main Market, Gulberg, Lahore, Punjab","59","Ajmer Bakers & Confectioners","31.5248659","74.3464009","Bakery",,"4.1"
"67F3+RH3, Raja Jang Railway Station, Post Kasur to Raiwind, Road, Raja Jang, Kasur, Punjab, Pakistan","11",,,,,,,"67F3+RH3, Raja Jang Railway Station, Post Kasur to Raiwind, Road","8","Ajwa Sweets & Barker","31.2245236","74.253928","Bakery",,"4.5"
"H926+VJ5، New Rahat Bakery Allama Iqbal Road ,Lahore, Mustafabad, Lahore, Punjab, Pakistan","85","554","157","42","151","39",,"H926+VJ5، New Rahat Bakery Allama Iqbal Road ,Lahore","943","New Rahat Bakers & Sweets","31.5521315","74.3616006","Bakery","$$","4.2"
"995C+J3G, Service Road, Old Kahna, Kahna Purana, Lahore, Punjab, Pakistan","13",,,,,,,"995C+J3G, Service Road","276","Nice Bakers & Sweet","31.3590613","74.3701959","Bakery","$$","4.3"
"Shalimar Chowk G. T. Road, line, near Orange, station Lahore, 54000, Pakistan","86","196","69","27","64","11","54000","Shalimar Chowk G. T. Road, line, near Orange","367","Butt Sweets & Bakers","31.5440886","74.3839007","Bakery","$$","4.1"
"66W9+X32, Madina Market Rd, Raiwind, Kasur, Punjab, Pakistan","14",,,,,,,"66W9+X32, Madina Market Rd","4","Amratsar Sweets","31.2473798","74.2176432","Bakery",,"4.8"
"G7RV+GF6, Nawankot Samanabad Town, Lahore, Punjab 54000, Pakistan","87","69","20","10","23","10","54000","G7RV+GF6","132","Big Man Sweets & Bakers","31.5412804","74.2936468","Bakery","$","4"
"66V8+28J, Kasur - Raiwind Rd, Raiwind, Kasur, Punjab, Pakistan","15",,,,,,,"66V8+28J, Kasur - Raiwind Rd","4","Saleem sweets","31.2425805","74.2157506","Bakery",,"5"
"G79V+24H, Main Blvd Allama Iqbal Town, Gulshan Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","88","119","80","19","48","11","54000","G79V+24H, Main Blvd Allama Iqbal Town","277","Gourmet Foods - Iqbal Town, Near Moon Market","31.517557","74.292864","Bakery","$$","4"
"2, 3, 32, 2-S-9 Allama Iqbal Rd, Gulistan Colony Mustafabad, Lahore, Punjab, Pakistan","89","277","104","18","78","29",,"2, 3, 32, 2-S-9 Allama Iqbal Rd","506","Malmo Bakers & Sweets","31.5511381","74.3681342","Bakery","$$","4.2"
"66QF+RC7, Mohalla Islamabad Raiwind, Kasur, Punjab, Pakistan","17",,,,,,,"66QF+RC7","21","Pak Madinah Bakers","31.2395313","74.2235595","Bakery",,"4.2"
"G89C+W94, Muslim Town, Lahore, Punjab 54000, Pakistan","90","61","45","6","45","9","54000","G89C+W94","166","Gourmet Foods - Wahdat Road, Muslim Town","31.5197586","74.3209527","Bakery","$$","3.9"
"58RH+V48, Kasur - Raiwind Rd, Rao Khan Wala, Kasur, Punjab, Pakistan","18",,,,,,,"58RH+V48, Kasur - Raiwind Rd","1","Rafaqat Ali","31.192175","74.327832","Bakery",,"4"
"SHOP NO 100 ABID MARKET, Temple Rd, Lahore, 54000, Pakistan","91","7","1","0","0","1","54000","SHOP NO 100 ABID MARKET, Temple Rd","9","Shahid Sweets & Bakers","31.5557956","74.3163689","Bakery",,"4.6"
"Shop No. 48, Main Nadeem Shaheed Road, Combo Colony, Lahore, Punjab 54000, Pakistan","92","238","99","45","108","38","54000","Shop No. 48, Main Nadeem Shaheed Road","528","Gourmet Foods","31.5285666","74.3015563","Bakery","$$","3.8"
"14 Main Boulevard Garden Town, Ali Block Garden Town, Lahore, Punjab, Pakistan","93","134","57","10","18","6",,"14 Main Boulevard Garden Town","225","Pie in the Sky","31.5026305","74.3245121","Bakery","$$","4.3"
"Anwar Tower, G.F. 9, 99 Shadman 1 Rd, Shadman 1 Shadman, Lahore, Punjab 54000, Pakistan","94","151","97","14","32","3","54000","Anwar Tower, G.F. 9, 99 Shadman 1 Rd","297","Kitchen Cuisine","31.5418509","74.3288392","Bakery","$$$","4.2"
"G9WH+HWV, Tufail Rd, Saddar Town, Lahore, Punjab, Pakistan","95","217","106","46","119","41",,"G9WH+HWV, Tufail Rd","529","Gourmet Foods","31.5464802","74.3798105","Bakery","$$","3.8"
