"location/lat","location/lng","address","postalCode","title","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","categoryName","hotelStars","street","price","totalScore"
"31.8801368","73.8356569","VRJP+373, Haji Qasim Rd, Chanbra Deera, Sheikhupura, Punjab, Pakistan",,"Asim moona bhi karyana marchent","0",,,,,,"Shopping mall",,"VRJP+373, Haji Qasim Rd",,
"31.7106304","73.9814267","PX6J+7H3, Allama Iqbal Park, Sheikhupura, Punjab, Pakistan",,"Rao Tower","100","38","18","6","29","9","Shopping mall",,"PX6J+7H3",,"3.7"
"31.7127396","73.9824747","PX7J+3XX, Zargiran street, Sheikhupura, Punjab, Pakistan",,"Amir centre","6","5","0","1","0","0","Shopping mall",,"PX7J+3XX, Zargiran street",,"4.3"
"31.6937076","73.9745229","MXVF+FRJ, Bhikhi Rd, Sheikhupura, Punjab, Pakistan",,"Utility store Jeevan Pura Bikhi Road","79","36","3","19","16","5","Shopping mall",,"MXVF+FRJ, Bhikhi Rd",,"3.4"
"31.5248691","74.3481225","Block G Gulberg 2, Lahore, Punjab, Pakistan",,"New Auriga Shopping Mall","7639",,,,,,"Shopping mall",,,,"4.2"
"31.5121901","74.3423238","321 Main Blvd Gulberg, Block D1 Gulberg III, Lahore, Punjab 54660, Pakistan","54660","Lahore center","2128",,,,,,"Shopping mall",,"321 Main Blvd Gulberg",,"4.1"
"31.7118488","73.9756136","Sheikhupura, Punjab, Pakistan",,"Al.Kareem Avenue","9","4","2","2","1","0","Shopping mall",,,,"3.7"
"31.6986223","73.980625","MXXJ+C7R, Bhikhi Rd, Sheikhupura, Punjab, Pakistan",,"Sitara bekari","2","2","0","0","0","0","Shopping mall",,"MXXJ+C7R, Bhikhi Rd",,"5"
"31.7049015","73.9792256","PX3H+XM9, Jahangirabad, Sheikhupura, Punjab, Pakistan",,"Rana ashiq sb house","10","6","0","1","2","1","Shopping mall",,"PX3H+XM9",,"3.9"
"31.7109371","73.9796782","Ovais Hospital Rd, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","Royal Fabrics Sheikhupura","22","9","8","0","5","0","Shopping mall",,"Ovais Hospital Rd",,"4.2"
"31.7127231","73.981773","PX7J+3PJ, Kakkey Zaiyan St, Sheikhupura, Punjab, Pakistan",,"New Liberty Shoes","16","7","3","1","5","0","Shopping mall",,"PX7J+3PJ, Kakkey Zaiyan St",,"3.9"
"31.712886","73.9741857","36 Lahore - Sargodha Rd, Civil Lines, Sheikhupura, Punjab 39350, Pakistan","39350","Bareeze Chinyere Minnie Minors","4","3","0","0","1","0","Shopping mall",,"36 Lahore - Sargodha Rd",,"4.5"
"31.7138304","73.9820837","PX7J+GRP, Main Bazar, Sheikhupura, Punjab, Pakistan",,"GULAM RASOOL YASEEN PANSAR STOR GHLLAH MANDI","3","2","0","1","0","0","Shopping mall",,"PX7J+GRP, Main Bazar",,"3.7"
"31.7114916","73.9820828","Shahrukh Kamran Avenue, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","Shahrukh Kamran Avenue","6","6","0","0","0","0","Shopping mall",,"Shahrukh Kamran Avenue",,"5"
"31.7106366","73.9814878","14/2 Civil Quarters Rd, Allama Iqbal Park, Sheikhupura, Punjab 39350, Pakistan","39350","SAITH AHSAN Shopping Mall","0",,,,,,"Shopping mall",,"14/2 Civil Quarters Rd",,
"31.6541728","74.1559481","M534+M98, Sarai Feroz Wala, Sheikhupura, Punjab, Pakistan",,"Royal Traders","7","4","1","1","0","1","Shopping mall",,"M534+M98",,"3.9"
"31.6541261","74.1559689","M534+M95, Sarai Feroz Wala, Sheikhupura, Punjab, Pakistan",,"Abbasi Traders","2","0","0","0","1","1","Shopping mall",,"M534+M95",,"2.5"
"31.7189692","73.968149","PX99+H7J, Malik Anwar Rd, Behari Colony Civil Lines, Sheikhupura, Punjab, Pakistan",,"KFN super store","2","2","0","0","0","0","Shopping mall",,"PX99+H7J, Malik Anwar Rd",,"5"
"31.6988007","73.9686199","MXX9+GCH, Street 5, Sheikhupura, Punjab, Pakistan",,"WASEEM JUTT KRYANA STORE","2","0","1","0","1","0","Shopping mall",,"MXX9+GCH, Street 5",,"3.5"
"31.7130816","73.9830556","PX7M+66M, Main Bazar, Sheikhupura, Punjab 39350, Pakistan","39350","Javaid General Store & Leather House","8","5","0","1","2","0","Outlet mall",,"PX7M+66M, Main Bazar",,"4"
"31.7226509","73.9379149","PWFQ+357, Lahore - Sargodha Rd, Ghazi Minara, Sheikhupura, Punjab, Pakistan",,"MEGA SAVE STORES","3","3","0","0","0","0","Shopping mall",,"PWFQ+357, Lahore - Sargodha Rd",,"5"
"31.7111804","73.9795102","PX6H+FRC, Hospital Rd, Sheikhupura, Punjab, Pakistan",,"Chaudhary Book Stall","1","1","0","0","0","0","Shopping mall",,"PX6H+FRC, Hospital Rd",,"5"
"31.679375","73.9448133","MWHV+PWW, Unnamed Road, Kudalthi More, Sheikhupura, Punjab, Pakistan",,"Younas Super Store یونس سپر سٹور","2","1","0","1","0","0","Shopping mall",,"MWHV+PWW, Unnamed Road",,"3"
"31.7062201","73.9044013","PW43+FQJ, Ghang, Sheikhupura, Punjab, Pakistan",,"Al mansoor gerenal store","2","1","0","0","0","1","Shopping mall",,"PW43+FQJ",,"3.5"
"31.5105829","74.3444508","Gulberg 3,Liberty,Aashiyana Mall, Liberty Market Gulberg III, Lahore, Punjab, Pakistan",,"Sparkle","1852",,,,,,"Shopping mall",,"Gulberg 3,Liberty,Aashiyana Mall",,"4.4"
"31.4760314","74.4464991","1st floor, FCGW+9JH, 58 MB, 58 Main Blvd, Sector H DHA Phase 6, Lahore, Punjab 54000, Pakistan","54000","Zubeer Boulevard Mall","12",,,,,,"Shopping mall",,"1st floor, FCGW+9JH, 58 MB, 58 Main Blvd",,"4.2"
"31.7094952","73.9810022","PX5J+QCR, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab, Pakistan",,"Khan Jee Center","5","3","0","2","0","0","Shopping mall",,"PX5J+QCR, Civil Quarters Rd",,"3.4"
"31.4527331","74.4371592","FC3P+3VV, Askari 11 Sector B, Lahore, Punjab, Pakistan",,"Askari Mall","63",,,,,,"Shopping mall",,"FC3P+3VV",,"3.9"
"31.7083652","73.9763981","Shop No, Stadium, 24 Stadium Rd, Sheikhupura, Punjab 39350, Pakistan","39350","Tobacco & More","3","2","0","0","1","0","Shopping mall",,"Shop No, Stadium, 24 Stadium Rd",,"4.3"
"31.7107362","73.9818988","rao tower, Street, Allama Iqbal Park, Sheikhupura, Punjab, Pakistan",,"Garments","5","4","0","0","0","1","Shopping mall",,"rao tower, Street",,"4.4"
"31.7128557","73.9817589","Kakkey Zaiyan St, Sheikhupura, Punjab 39350, Pakistan","39350","Siddiquee garments","3","2","1","0","0","0","Shopping mall",,"Kakkey Zaiyan St",,"4.7"
"31.7098805","73.9808566","14/2 Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","Gift Land","2","0","1","0","1","0","Shopping mall",,"14/2 Civil Quarters Rd",,"3.5"
"31.7290661","73.9758484","PXHG+J8H, Sheikhupura, Punjab, Pakistan",,"Ali mobile center","1","0","0","0","0","1","Shopping mall",,"PXHG+J8H",,"2"
"31.7157021","73.9830262","Galla Mandi, Near C I A staff Grain market, Sheikhupura, Punjab, Pakistan",,"Waqas & Co","3","1","0","0","1","1","Shopping mall",,"Galla Mandi, Near C I A staff Grain market",,"3.3"
"31.7132053","73.9797033","مرکزی جامع مسجد, Civil Lines, Sheikhupura, Punjab, Pakistan",,"Zahoor Carpets Skp","14","7","4","1","1","1","Shopping mall",,"مرکزی جامع مسجد",,"4.1"
"31.7095568","73.9812103","14/2 Civil Quarters Rd, Allama Iqbal Park, Sheikhupura, Punjab 39350, Pakistan","39350","Metro shoes","8","2","2","1","2","1","Shopping mall",,"14/2 Civil Quarters Rd",,"3.4"
"31.7048439","73.9690634","PX39+WJP, Ghang Road, Sheikhupura, Punjab, Pakistan",,"MD24 Shopping","0",,,,,,"Shopping mall",,"PX39+WJP, Ghang Road",,
"31.6950633","73.9839598","13 km Lhr skp Rd, Lahore - Sheikhupura - Faisalabad Rd, Kot Kalyaran, Sheikhupura, Punjab 12345, Pakistan","12345","Kalyar Shopping Complex site","0",,,,,,"Shopping mall",,"13 km Lhr skp Rd, Lahore - Sheikhupura - Faisalabad Rd",,
"31.7106848","73.9812477","PX6J+7FH, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab, Pakistan",,"Pace Garments sheikhupura","2","1","0","1","0","0","Shopping mall",,"PX6J+7FH, Civil Quarters Rd",,"3"
"31.7125466","73.9817227","PX7J+2M9, Gali Kakay zaaya،, Sheikhupura, Punjab, Pakistan",,"IB sons makeup studio","2","2","0","0","0","0","Shopping mall",,"PX7J+2M9, Gali Kakay zaaya،",,"5"
"31.3528705","74.4910108","9F3R+4CR, Bedian Rd, Lahore, Kasur, Punjab, Pakistan",,"Sandhu Chok Lakhoki Stop","27","17","5","2","3","0","Market",,"9F3R+4CR, Bedian Rd",,"4.3"
"31.3582282","74.5305935","9G5J+76W, Jahman village, Badian road, Jahman, Lahore, Punjab, Pakistan",,"Abdullah garminnts and cosmetics","0",,,,,,"Shopping mall",,"9G5J+76W, Jahman village, Badian road",,
"31.6859732","73.8434065","MRPV+C9, Buttar, Sheikhupura, Punjab, Pakistan",,"Abdul Rehman Shop","1",,,,,,"Shopping mall",,"MRPV+C9",,"5"
"31.5861887","74.3197959","H8P9+FWF, Chunna Mandi Bazar, Katri Bawa Walled City of Lahore, Lahore, Punjab, Pakistan",,"UK Center","1071",,,,,,"Shopping mall",,"H8P9+FWF, Chunna Mandi Bazar",,"4.4"
"31.7418314","73.8315628","Railway Rd, Farooqabad, Sheikhupura, Punjab 39500, Pakistan","39500","Hyper Shopping Mall","10",,,,,,"Shopping mall",,"Railway Rd",,"3.6"
"31.7403797","73.8291657","near Alflah Bank, Farooqabad, Sheikhupura, Punjab, Pakistan",,"Zam Zam mall","6",,,,,,"Shopping mall",,"near Alflah Bank",,"3.2"
"31.7395561","73.829855","PRQH+RWH, melaad chowk road Farooqabad, Farooqabad, Sheikhupura, Punjab, Pakistan",,"Family Mart","171",,,,,,"Shopping mall",,"PRQH+RWH, melaad chowk road Farooqabad",,"3.8"
"31.7409166","73.8298487","ABC Retailing, Farooqabad, Sheikhupura, Punjab, Pakistan",,"Ali Baba Center Farooqabad","196",,,,,,"Shopping mall",,"ABC Retailing",,"4"
"31.7420548","73.8302646","PRRJ+R4C, Farooqabad, Sheikhupura, Punjab, Pakistan",,"Jameel Rafique karyana Karyana Store","1",,,,,,"Shopping mall",,"PRRJ+R4C",,"5"
"31.7028931","74.0183895","P239+592, Bypass, Khan Colony, Sheikhupura, Punjab, Pakistan",,"Center Point","60",,,,,,"Shopping mall",,"P239+592, Bypass",,"4.1"
"31.7444811","73.8665011","PVV8+QJR, Jhaamkay, Sheikhupura, Punjab, Pakistan",,"Rahamat Machi Shop","4",,,,,,"Shopping mall",,"PVV8+QJR",,"4.5"
"31.7105991","73.9738419","Civil, Shami Rd, line, Sheikhupura, Punjab, Pakistan",,"Xxxxccxxxxxxxx","1","0","1","0","0","0","Shopping mall",,"Civil, Shami Rd",,"4"
"31.6913763","73.9734689","چونگی سٹاپ, طاہر مغل ڈائی میکر, Faisalabad Rd, Sheikhupura, Punjab, Pakistan",,"طاہر مغل ڈائی میکر","0",,,,,,"Shopping mall",,"چونگی سٹاپ, طاہر مغل ڈائی میکر, Faisalabad Rd",,
"31.7118867","73.9822277","Lahore - Sargodha Rd, Ghauri Chowk Allama Iqbal Park, Sheikhupura, Punjab 39350, Pakistan","39350","HH FABRICS","7","4","1","0","1","1","Shopping mall",,"Lahore - Sargodha Rd",,"4.1"
"31.6969649","73.9769594","Bhikhi Rd, Sheikhupura, Punjab, Pakistan",,"Al Madina Paint House","2","0","0","0","2","0","Shopping mall",,"Bhikhi Rd",,"3"
"31.710017","73.9813078","PX6J+2G3, Allama Iqbal Park, Sheikhupura, Punjab, Pakistan",,"SFC IQBAL PARK MARKET SHEIKHUPURA","0",,,,,,"Shopping mall",,"PX6J+2G3",,
"31.7123006","73.9820304","Hamayon Bazar, Sheikhupura, Punjab 39350, Pakistan","39350","Chand Jewellers","10","8","1","1","0","0","Shopping mall",,"Hamayon Bazar",,"4.5"
"31.7121806","73.9826128","Gali Zargaran, Sheikhupura, Punjab, Pakistan",,"Sheikh Khussa Mahal","6","3","0","1","1","1","Shopping mall",,"Gali Zargaran",,"3.5"
"31.7104534","73.9812002","color kids Civl، Qutar road, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","color kids & Shopping Center","0",,,,,,"Shopping mall",,"color kids Civl، Qutar road",,
"31.6779951","73.9720592","Shaeen villas, phase-2 Sheikhupura, Punjab 39350, Pakistan","39350","Buyoujoy","0",,,,,,"Shopping mall",,"Shaeen villas",,
"31.7044178","73.9680117","Ghang road street, 7 None, Sheikhupura, 00000, Pakistan","00000","LS seller","0",,,,,,"Shopping mall",,"Ghang road street, 7 None",,
"31.7133097","73.9817914","Sheikhupura, Punjab, Pakistan",,"fancy gift center","0",,,,,,"Shopping mall",,,,
"31.7184419","73.9839123","PX9M+9HF, Jandiala - Sheikhupura Rd, Sheikhupura, Punjab, Pakistan",,"All_mujahid kariana store","0",,,,,,"Shopping mall",,"PX9M+9HF, Jandiala - Sheikhupura Rd",,
"31.7078614","73.9742092","shop 98 Stadium, Sheikhupura, Punjab, Pakistan",,"AA secure CCTV cameras and electric solution","7","6","0","1","0","0","Shopping mall",,"shop 98 Stadium",,"4.4"
"31.7313638","73.9034688","PWJ3+G9X, Lahore - Sargodha Rd, Machikay, Sheikhupura, Punjab, Pakistan",,"Asif Janrall Store","0",,,,,,"Shopping mall",,"PWJ3+G9X, Lahore - Sargodha Rd",,
"31.710846","73.9812592","14/2 Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","Persona Garments","1","0","1","0","0","0","Shopping mall",,"14/2 Civil Quarters Rd",,"4"
"31.7213622","73.9247927","Sargodha Bypass, Ghazi Minara, Sheikhupura, Punjab 54000, Pakistan","54000","Cattle Market, Sheikhupura","322","171","68","14","59","10","Cattle market",,"Sargodha Bypass",,"4.2"
"31.7091104","73.9827088","Allama Iqbal Park, Sheikhupura, Punjab 39350, Pakistan","39350","Rainbow Cash & Carry - Sheikhupura","215","97","58","16","37","7","Supermarket",,,,"4"
"31.7092755","73.9793298","Government Quarters Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","Buyoujoy","0",,,,,,"Shopping mall",,,,
"31.6982128","73.974981","MXXF+7XQ, Khalid Rd, Sheikhupura, Punjab, Pakistan",,"Shafiq Ata Chakki","0",,,,,,"Shopping mall",,"MXXF+7XQ, Khalid Rd",,
"30.7592259","74.1213803","Q45C+MGG, Kanganpur, Kasur, Punjab, Pakistan",,"Arif shopping centre kangan pur","7",,,,,,"Shopping mall",,"Q45C+MGG",,"4.9"
"31.7103849","73.9810449","PX6J+59V Makkah Tower, Civil Quarters Rd, Allama Iqbal Park, Sheikhupura, Punjab, Pakistan",,"Best Holidays Inn","261","125","58","24","40","14","Hotel","3-star hotel","PX6J+59V Makkah Tower, Civil Quarters Rd",,"3.9"
"31.5635009","74.347653","Main Bazar, 24 Mughalpura Rd, Garhi Shahu, Lahore, 54000, Pakistan","54000","Ashraf mall","626","318","135","33","106","34","Shopping mall",,"Main Bazar, 24 Mughalpura Rd",,"4.1"
"31.5606363","74.3215758","H86C+7J4, Mall Rd, Mozang Chungi, Lahore, Punjab 54000, Pakistan","54000","Naqi Market","1008","447","262","54","183","62","Shopping mall",,"H86C+7J4, Mall Rd",,"4"
"31.5745432","74.3871467","Shalimar Hospital Ave, Sahowari Ramgarh, Lahore, Punjab 54600, Pakistan","54600","The Lounze","26","25","1","0","0","0","Shopping mall",,"Shalimar Hospital Ave",,"5"
"31.5701186","74.3117915","Nila Gumbad Rd, Anarkali Bazaar Lahore, Punjab 54000, Pakistan","54000","Riazuddin Shopping Center","249","104","63","20","47","15","Shopping mall",,"Nila Gumbad Rd",,"3.9"
"31.5639702","74.3176418","Hall road, road, qazi center Mall, Lahore, 54000, Pakistan","54000","Welltech Electronics","545","277","74","31","124","39","Shopping mall",,"Hall road, road",,"4"
"31.5633181","74.3485299","H87X+8CC, Burni Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Good Luck Bakers & Shopping Mall","87","40","16","6","21","4","Shopping mall",,"H87X+8CC, Burni Rd",,"3.9"
"31.587594","73.6723158","15 Km Lahore - Sheikhupura - Faisalabad Rd, Lahore, Sheikhupura, Punjab 54000, Pakistan","54000","Factory Outlet Mall","3",,,,,,"Shopping mall",,"15 Km Lahore - Sheikhupura - Faisalabad Rd",,"4.3"
"31.5638833","74.348048","H87X+H63، مغلپورہ روڈ, Garhi Shahu, Lahore, Punjab, Pakistan",,"Garhi Shahu Market","624","388","112","23","80","21","Shopping mall",,"H87X+H63، مغلپورہ روڈ",,"4.3"
"31.514118","73.6251059","Chak #4 G.B, Nankana Sahib, Punjab, Pakistan",,"بوٹا جنرل سٹور","12",,,,,,"Shopping mall",,"Chak #4 G.B",,"4.5"
"31.5688943","74.3105622","H896+H63, Anarkali Bazaar Lahore, Punjab 54000, Pakistan","54000","Lahore Stationary","22","13","5","0","3","1","Shopping mall",,"H896+H63",,"4.4"
"31.5717132","74.3124981","H8C7+Q29, Dhani Ram Rd, Anarkali Bazaar Civil Lines, Lahore, Punjab 54000, Pakistan","54000","Fajar collection Anarkali Tower lahore","553","337","106","24","76","10","Shopping mall",,"H8C7+Q29, Dhani Ram Rd",,"4.3"
"31.5643223","73.6385981","HJ7Q+PCH, Unnamed Road, Lumb Wali, Sheikhupura, Punjab, Pakistan",,"Mian super store and traders","2",,,,,,"Shopping mall",,"HJ7Q+PCH, Unnamed Road",,"4.5"
"31.583986","73.7533486","HQM3+H8X, Taali Chak, Sheikhupura, Punjab, Pakistan",,"Feezanay Muhammad Sooper Store","4",,,,,,"Shopping mall",,"HQM3+H8X",,"5"
"31.5892364","73.6912183","HMQR+MFW Madni Electronics, Basement, Nankana Rd, Madina Colony, Mananwala, Sheikhupura, Punjab 39170, Pakistan","39170","BS Mart","7",,,,,,"Shopping mall",,"HMQR+MFW Madni Electronics, Basement, Nankana Rd",,"5"
"31.5916919","73.6927721","HMRV+M4C, Manawala - Farooq Abad Rd, Mananwala, Sheikhupura, Punjab, Pakistan",,"AlJaddah Plaza Mobile Market","11",,,,,,"Shopping mall",,"HMRV+M4C, Manawala - Farooq Abad Rd",,"4.3"
"31.5722649","73.4819002","HFCJ+WQ2, Shahkot, Nankana Sahib, Punjab, Pakistan",,"Hammad Shooping Centre","20",,,,,,"Shopping mall",,"HFCJ+WQ2",,"4.2"
"31.5634915","73.5719314","HH7C+9QV, Nathuwala, Nankana Sahib, Punjab, Pakistan",,"Alam General Store","19",,,,,,"Shopping mall",,"HH7C+9QV",,"4.5"
"31.6000083","73.6193937","JJ29+2Q2, Chak No. 175 R.B, Nankana Sahib, Punjab, Pakistan",,"Al Fateh Karyana Store","12",,,,,,"Shopping mall",,"JJ29+2Q2",,"4.3"
"31.5378241","73.8299977","GRQH+4XH, Road, Warburton, Nankana Sahib, Punjab, Pakistan",,"mian anwar makki walay karyana store","18",,,,,,"Shopping mall",,"GRQH+4XH, Road",,"4.4"
"31.5894876","73.6915357","Madina Colony, Manan Wala, Sheikhupura, Punjab, Pakistan",,"Bhatti Plaza","1",,,,,,"Shopping mall",,,,"4"
"30.8243149","74.2143138","R6F7+PPG, Kul, Kasur, Punjab, Pakistan",,"Ahmed Karyana Merchant","3","3","0","0","0","0","Shopping mall",,"R6F7+PPG",,"5"
"30.8250296","74.211821","R6G6+2P8, Unnamed Road, Kul, Kasur, Punjab, Pakistan",,"Hafiz Super Store Kul","6","3","0","2","1","0","Shopping mall",,"R6G6+2P8, Unnamed Road",,"3.3"
"31.7100186","73.9803432","PX6J+244 Super Road, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","Brand Center","2","2","0","0","0","0","Clothing store",,"PX6J+244 Super Road, Civil Quarters Rd",,"5"
"31.7133034","73.9817108","PX7J+8MG, Main Bazar, Sheikhupura, Punjab, Pakistan",,"madina baby gift canter","0",,,,,,"Shopping mall",,"PX7J+8MG, Main Bazar",,
"31.6990653","73.9800463","MXXJ+J2F Lasani street, Bhikhi Rd, Sheikhupura, Punjab, Pakistan",,"Pakistan Bait ul mall","9","4","1","1","3","0","Corporate office",,"MXXJ+J2F Lasani street, Bhikhi Rd",,"3.8"
"31.7092754","73.9793298","PX5H+PP8, near zee roll ice cream, Government Quarters Jinnah Park, Sheikhupura, Punjab, Pakistan",,"Khan Gee Bed Sheet Centre","0",,,,,,"Shopping mall",,"PX5H+PP8, near zee roll ice cream",,
"31.7131198","73.9809154","PX7J+69V, shajaha street, Main Bazar, Sheikhupura, Punjab, Pakistan",,"Zaheer cycle store skp","0",,,,,,"Shopping mall",,"PX7J+69V, shajaha street, Main Bazar",,
"31.5615513","74.3193379","65 Shahrah-e-Quaid-e-Azam, Mozang Chungi, Lahore, Punjab 54000, Pakistan","54000","HKB and Sons The Mall","56","18","14","6","15","3","Shopping mall",,"65 Shahrah-e-Quaid-e-Azam",,"3.6"
"31.7117785","73.9759437","Posh Mall, 3 College Road, near Domino's, Sheikhupura, Punjab 39350, Pakistan","39350","Posh Mall - Sheikhupura","0",,,,,,"Boutique",,"Posh Mall, 3 College Road, near Domino's",,
"31.7116995","73.9813628","Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab 39350, Pakistan","39350","AIZAY MALL","0",,,,,,"Women's clothing store",,"Civil Quarters Rd",,
"31.7133035","73.9815735","PX7J+8JG, Main Bazar, Sheikhupura, Punjab, Pakistan",,"Kids Key","1","1","0","0","0","0",,,"PX7J+8JG, Main Bazar",,"5"
"31.5626179","74.3403133","Durand Rd, Muhammad Nagar Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Queen Plaza","660","303","142","44","128","43","Shopping mall",,"Durand Rd",,"3.9"
"31.7106158","73.981368","Allama Iqbal Park, Sheikhupura, Punjab, Pakistan",,"Panorama Garments & Dulha House","0",,,,,,"Shopping mall",,,,
"31.7128962","73.974371","PX7F+5P5, Sheikhupura, Punjab, Pakistan",,"Minnie Minors","9","5","1","2","0","1","Clothing store",,"PX7F+5P5",,"3.7"
"31.6001651","74.3030303","J823+366, Timber Market Qila Lachman Singh, Lahore, Punjab, Pakistan",,"SK Footwear","25","21","1","1","2","0","Outlet mall",,"J823+366",,"4.6"
"31.7051663","73.9730432","PX4F+367, Stadium Park Sheikhupura, Punjab, Pakistan",,"Pets Mall Online sheikhupura","5","2","0","3","0","0","Store",,"PX4F+367",,"2.6"
"31.5792468","74.3204829","Shop no.4, Sadaf Market, Peeple Vehra, Shalmi, Kucha Chagtah Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Sadaf Nageen Traders","23","19","1","1","2","0","Shopping mall",,"Shop no.4, Sadaf Market, Peeple Vehra, Shalmi",,"4.6"
"31.7222559","73.9668439","Changa Road, Rasoolpura, Sheikhupura, Punjab 39350, Pakistan","39350","میاں کریانہ سٹور ایزی منی ٹرانسفر اینڈ بلنگ پوائنٹ","0",,,,,,"Shopping mall",,"Changa Road",,
"31.7200682","73.9474431","near mega mall, Sultan Colony, Sheikhupura, Punjab, Pakistan",,"5Tani fish corner and grosery and chicken shop","1","1","0","0","0","0","Store",,"near mega mall",,"5"
"31.5618125","74.3218125","H86C+PPF, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Panorama Parking Complex","197","96","47","15","35","4","Shopping mall",,"H86C+PPF",,"4"
"31.5629318","74.3180087","H879+56C, Shahrah-e-Quaid-e-Azam Service Rd N, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Madina center","10","9","0","1","0","0","Shopping mall",,"H879+56C, Shahrah-e-Quaid-e-Azam Service Rd N",,"4.6"
"31.7098796","73.9806835","Jinnah Park, Sheikhupura, Punjab, Pakistan",,"Royal Kids Sheikhupura","15","12","2","0","1","0","Shopping mall",,,,"4.7"
"31.6160276","74.2775247","J78H+C26, Lahore - Sargodha Rd, Taragarh Shahdara Town, Lahore, Punjab, Pakistan",,"Step 2","13","11","0","0","2","0","Shopping mall",,"J78H+C26, Lahore - Sargodha Rd",,"4.7"
"31.5893581","74.2986389","H7QX+PFR, Karim Park Lahore, Punjab, Pakistan",,"ALI HAJVERI SHOPPING CENTRE","1","1","0","0","0","0","Shopping mall",,"H7QX+PFR",,"5"
"31.7094952","73.9810022","aizay mall, Civil quarter road jinah park ali shoping mall stylista by azeem fasion, Civil Quarters Rd, Sheikhupura, 39350, Pakistan","39350","STYLISTA READY TO WEAR AND AIZAY MALL CENTER","0",,,,,,"Garment exporter",,"aizay mall, Civil quarter road jinah park ali shoping mall stylista by azeem fasion, Civil Quarters Rd",,
"31.5823897","74.3284699","Naulakha, Lahore, Punjab 54000, Pakistan","54000","Daraz Office Lahore","142","84","19","24","11","4","Shopping mall",,,,"4"
"31.5827347","74.3740462","Pakistani Bazar, Baghbanpura, Lahore, 54000, Pakistan","54000","Madni Center","13","8","2","1","2","0","Shopping mall",,"Pakistani Bazar",,"4.2"
"31.5976696","74.3857955","H9XP+387 Manzuria Masjid, Janipura Lahore, Punjab, Pakistan",,"Khalid General Store.","98","49","14","10","13","12","Outlet mall",,"H9XP+387 Manzuria Masjid",,"3.8"
"31.59684","74.3182352","Pakistan-54600، 16 Grain Market Rd, Data Nagar Badami Bagh, Lahore, Punjab 54000, Pakistan","54000","Zapple","18","15","0","2","1","0","E-commerce service",,"Pakistan-54600، 16 Grain Market Rd",,"4.4"
"31.5795344","74.3201209","H8HC+R29, Shah Alam Mohalla Takia Sadhu markeet, Lahore, Punjab 54000, Pakistan","54000","Malik Abdul Razzaq Jewelry","55","38","9","1","6","1","Shopping mall",,"H8HC+R29",,"4.5"
"31.569817","74.3811636","H99J+WFF, Ramgarh Lahore, Punjab 54000, Pakistan","54000","Burj Al Saeed (Under Construction)","125","66","23","7","17","12","Shopping mall",,"H99J+WFF",,"4"
"31.5619096","74.320916","H86C+P8H ICON SHOPPING CENTRE, Shahrah-e-Quaid-e-Azam, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","BRAND CITY SHOES ICON SHOPPING CENTRE MALL ROAD","2","1","0","0","1","0","Shopping mall",,"H86C+P8H ICON SHOPPING CENTRE, Shahrah-e-Quaid-e-Azam",,"4"
"31.6041792","74.3521433","J932+MVC, Bhagat Pura Bhagatpura, Lahore, Punjab, Pakistan",,"IQBAL STORE","5","4","1","0","0","0","Shopping mall",,"J932+MVC",,"4.8"
"31.5789617","74.3185708","H8H9+HCP, Shah Alam Mohalla Bela Nawab Sahib Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Aslam Purse House","27","16","7","1","1","2","Shopping mall",,"H8H9+HCP",,"4.3"
"31.6249447","73.5732557","JHFF+X8C, Wanotianwali, Nankana Sahib, Punjab, Pakistan",,"Nayyer Jarnalstore","7",,,,,,"Shopping mall",,"JHFF+X8C",,"4.6"
"31.5814152","74.3173445","Al mumtaz center rang mahal, Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Al Touheed Branch2","30","21","2","3","3","1","Shopping mall",,"Al mumtaz center rang mahal",,"4.2"
"31.5756514","74.3136823","New Anarkali Road, Anarkali Bazaar Lahore, Punjab 36121, Pakistan","36121","Shaheen Style Garments","2","2","0","0","0","0","Outlet mall",,"New Anarkali Road",,"5"
